label,message
ham,Well I might not come then...
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
ham,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
ham,K sure am in my relatives home. Sms me de. Pls:-)
ham,ÂÃ_ and donÂÃÃ·t worry weÂÃÃ·ll have finished by march ÂÃ_ ish!
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
ham,Is there any training tomorrow?
ham,Even i cant close my eyes you are in me our vava playing umma :-D
ham,Ya:)going for restaurant..
ham,I like you peoples very much:) but am very shy pa.
ham,Are you driving or training?
ham,Wife.how she knew the time of murder exactly
ham,Haha... They cant what... At the most tmr forfeit... haha so how?
ham,Hey anyway i have to :-)
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
ham,Love you aathi..love u lot..
ham,Haf u found him? I feel so stupid da v cam was working.
ham,S:)but he had some luck.2 catches put down:)
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
ham,Well thats nice. Too bad i cant eat it
ham,Lol enjoy role playing much?
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\"""""
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \"""""
ham,Yeah confirmed for you staying at  that weekend
ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
ham,"That's what I love to hear :V see you sundayish, then"
ham,"whatever, im pretty pissed off."
ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
ham,I sent you  &lt;#&gt;  bucks
ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night"""
ham,Just curious because my cuz asked what I was up to
ham,I will come to ur home now
ham,Surly ill give it to you:-) while coming to review.
ham,I'll be at mu in like  &lt;#&gt;  seconds
ham,What time you think you'll have it? Need to know when I should be near campus
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
ham,"Sorry, got a late start, we're on the way"
ham,Huh i cant thk of more oredi how many pages do we have?
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.
ham,Can not use foreign stamps in this country. Good lecture .
ham,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
ham,"Hiya, probably coming home * weekend after next"
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,Yo come over carlos will be here soon
ham,Now project pa. After that only i can come.
ham,Love it! The girls at the office may wonder why you are smiling but sore...
ham,"If e timing can, then i go w u lor..."
ham,Was it something u ate?
ham,Nothin comes to my mind. ÃÃ help me buy hanger lor. Ur laptop not heavy?
ham,"Sorry, I'll call later"
ham,Ok i juz receive..
ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
ham,Howz pain?hope u r fine..
ham,R u still working now?
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
ham,"That's cool he'll be here all night, lemme know when you're around"
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham,Dude we should go sup again
ham,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ÂÃ¶Â´ÂÃ_??ÂÃÂ¬ud evening...
ham,My sister going to earn more than me da.
ham,"If we hit it off, you can move in with me :)"
ham,Yeah it's jus rite...
ham,Did you see that film:)
ham,No problem. How are you doing?
ham,New car and house for my parents.:)i have only new job in hand:)
ham,Thanks. Fills me with complete calm and reassurance! 
ham,Ok... Sweet dreams...
ham,What was she looking for?
ham,I hope you know I'm still mad at you.
ham,Don know..he is watching film in computer..
ham,Ok lor...
ham,I am in office:)whats the matter..msg me now.i will call you at break:).
ham,Dude how do you like the buff wind.
ham,Sounds like something that someone testing me would sayy
ham,Not..tel software name..
ham,Don know..wait i will check it.
ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
ham,No plans yet. What are you doing ?
ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
ham,Dont kick coco when he's down
ham,Ok then i come n pick u at engin?
ham,"Hurry up, I've been weed-deficient for like three days"
ham,Oh sorry please its over
ham,Y lei?
ham,"Maybe westshore or hyde park village, the place near my house?"
ham,But we havent got da topic yet rite?
ham,R u over scratching it?
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
ham,Yeah right! I'll bring my tape measure fri!
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
ham,K k:) sms chat with me.
ham,I am great princess! What are you thinking about me? :)
ham,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat..."
ham,Oh :-)only 4 outside players allowed to play know
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
ham,Y Ã_ wan to go there? C doctor?
ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
ham,"Mah b, I'll pick it up tomorrow"
ham,Oh k k:)but he is not a big hitter.anyway good
ham,Is ur paper today in e morn or aft?
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
ham,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
ham,Where r e meeting tmr?
ham,"Jay told me already, will do"
ham,Be sure to check your yahoo email. We sent photos yesterday
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
ham,"Sorry, I'll call later"
ham,Chk in ur belovd ms dict
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
ham,Do u noe how 2 send files between 2 computers?
ham,Thanx 4 e brownie it's v nice...
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
ham,"Yep, by the pretty sculpture"
ham,Hey happy birthday...
ham,"Yeah, that's fine! It's Ã¥Â£6 to get in, is that ok? "
ham,Is that what time you want me to come?
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
ham,Ok but tell me half an hr b4 u come i need 2 prepare.
ham,Will it help if we propose going back again tomorrow
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
ham,"Hm good morning, headache anyone? :-)"
ham,"Why is that, princess? I bet the brothas are all chasing you!"
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
ham,No problem. Talk to you later
ham,Here got lots of hair dresser fr china.
ham,When you guys planning on coming over?
ham,Mm umma ask vava also to come tell him can play later together
ham,Yar... I tot u knew dis would happen long ago already.
ham,"Sorry, I'll call later"
ham,"U so lousy, run already come back then half dead... Hee..."
ham,Asking do u knw them or nt? May be ur frnds or classmates?
ham,Have you always been saying welp?
ham,Gud mrng dear hav a nice day
ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham,That's necessarily respectful
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,Noice. Text me when you're here
ham,Take us out shopping and Mark will distract Isaiah.=D
ham,Will do. Have a good day
ham,You stayin out of trouble stranger!!saw Dave the other day heÃ¥Ãs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
